work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category
2024,Senior,Full-time,Business Intelligence,193000,USD,193000.0,UNITED STATES,In-person,United States,M,BI and Visualization
2024,Senior,Full-time,Business Intelligence,119000,USD,119000.0,UNITED STATES,In-person,United States,M,BI and Visualization
2024,Senior,Full-time,Data Scientist,215000,USD,215000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,146900,USD,146900.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Entry-level,Full-time,Applied Scientist,166000,USD,166000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2024,Entry-level,Full-time,Applied Scientist,104000,USD,104000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Engineer,140000,USD,140000.0,UNITED STATES,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Engineer,70000,USD,70000.0,UNITED STATES,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Engineer,124000,USD,124000.0,UNITED STATES,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Engineer,80000,USD,80000.0,UNITED STATES,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Scientist,133000,USD,133000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,58400,USD,58400.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Research Engineer,120000,USD,120000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,Research Engineer,100000,USD,100000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,Machine Learning Engineer,182000,USD,182000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,Machine Learning Engineer,164000,USD,164000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2024,Mid-level,Full-time,Data Integration Engineer,161250,USD,161250.0,UNITED STATES,Remote,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Integration Engineer,132974,USD,132974.0,UNITED STATES,Remote,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Integration Engineer,161250,USD,161250.0,UNITED STATES,Remote,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Integration Engineer,132974,USD,132974.0,UNITED STATES,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Data Analyst,140000,USD,140000.0,UNITED STATES,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Data Analyst,115000,USD,115000.0,UNITED STATES,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Data Scientist,155000,USD,155000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,100000,USD,100000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Research Engineer,440000,USD,440000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Research Engineer,295000,USD,295000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Research Engineer,135000,USD,135000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Research Engineer,120000,USD,120000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,155000,USD,155000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,139000,USD,139000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Analyst,185000,USD,185000.0,UNITED STATES,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Data Analyst,140000,USD,140000.0,UNITED STATES,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Analytics Engineer,170000,USD,170000.0,UNITED STATES,In-person,United States,M,Leadership and Management
2024,Senior,Full-time,Business Intelligence Engineer,165600,USD,165600.0,UNITED STATES,In-person,United States,L,BI and Visualization
2024,Senior,Full-time,Business Intelligence Engineer,65800,USD,65800.0,UNITED STATES,In-person,United States,L,BI and Visualization
2024,Mid-level,Full-time,Data Analyst,167000,USD,167000.0,UNITED STATES,In-person,United States,M,Data Analysis
2024,Mid-level,Full-time,Data Analyst,121000,USD,121000.0,UNITED STATES,In-person,United States,M,Data Analysis
2024,Senior,Full-time,AI Architect,208000,USD,208000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,AI Architect,177000,USD,177000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,Data Engineer,180000,USD,180000.0,UNITED STATES,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,119000,USD,119000.0,UNITED STATES,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Data Science,227000,USD,227000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Science,116000,USD,116000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Integration Engineer,130000,USD,130000.0,UNITED STATES,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Integration Engineer,110000,USD,110000.0,UNITED STATES,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Analytics Engineer,220000,USD,220000.0,UNITED STATES,In-person,United States,M,Leadership and Management
2024,Mid-level,Full-time,Analytics Engineer,176000,USD,176000.0,UNITED STATES,In-person,United States,M,Leadership and Management
2024,Senior,Full-time,Research Scientist,440000,USD,440000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Research Scientist,360000,USD,360000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Analyst,180000,USD,180000.0,UNITED STATES,In-person,United States,M,Data Analysis
2024,Mid-level,Full-time,Data Analyst,140000,USD,140000.0,UNITED STATES,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Data Analytics Lead,155000,USD,155000.0,UNITED STATES,In-person,United States,M,Leadership and Management
2024,Senior,Full-time,Data Analytics Lead,130000,USD,130000.0,UNITED STATES,In-person,United States,M,Leadership and Management
2024,Senior,Full-time,Data Analytics Lead,215000,USD,215000.0,UNITED STATES,In-person,United States,M,Leadership and Management
2024,Senior,Full-time,Data Analytics Lead,155000,USD,155000.0,UNITED STATES,In-person,United States,M,Leadership and Management
2024,Senior,Full-time,Data Scientist,130000,USD,130000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,120000,USD,120000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,135000,USD,135000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,115000,USD,115000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2024,Executive,Full-time,Head of Machine Learning,448000,USD,448000.0,UNITED STATES,Remote,United States,M,Machine Learning and AI
2024,Executive,Full-time,Head of Machine Learning,373000,USD,373000.0,UNITED STATES,Remote,United States,M,Machine Learning and AI
2024,Senior,Full-time,Machine Learning Engineer,195500,USD,195500.0,UNITED STATES,Remote,United States,M,Machine Learning and AI
2024,Senior,Full-time,Machine Learning Engineer,141300,USD,141300.0,UNITED STATES,Remote,United States,M,Machine Learning and AI
2024,Mid-level,Full-time,Data Engineer,110000,USD,110000.0,UNITED STATES,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Engineer,90000,USD,90000.0,UNITED STATES,In-person,United States,M,Data Engineering
2024,Entry-level,Full-time,Data Analyst,70000,USD,70000.0,UNITED STATES,Remote,United States,M,Data Analysis
2024,Entry-level,Full-time,Data Analyst,57000,USD,57000.0,UNITED STATES,Remote,United States,M,Data Analysis
2024,Senior,Full-time,Data Scientist,191027,USD,191027.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,99445,USD,99445.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Engineer,130000,USD,130000.0,UNITED STATES,In-person,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,110000,USD,110000.0,UNITED STATES,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Scientist,166000,USD,166000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,73100,USD,73100.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,204200,USD,204200.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,122600,USD,122600.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Entry-level,Full-time,Data Science,110400,USD,110400.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Entry-level,Full-time,Data Science,68000,USD,68000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Analyst,120000,USD,120000.0,UNITED STATES,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Data Analyst,100000,USD,100000.0,UNITED STATES,In-person,United States,M,Data Analysis
2024,Mid-level,Full-time,Data Science,179000,USD,179000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Science,106500,USD,106500.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Entry-level,Full-time,Data Engineer,115000,USD,115000.0,UNITED STATES,Remote,United States,M,Data Engineering
2024,Entry-level,Full-time,Data Engineer,87550,USD,87550.0,UNITED STATES,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Data Analytics Lead,398900,USD,398900.0,UNITED STATES,In-person,United States,M,Leadership and Management
2024,Senior,Full-time,Data Analytics Lead,239300,USD,239300.0,UNITED STATES,In-person,United States,M,Leadership and Management
2024,Executive,Full-time,Head of Machine Learning,438000,USD,438000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2024,Executive,Full-time,Head of Machine Learning,245000,USD,245000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,Data Scientist,190000,USD,190000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,105301,USD,105301.0,UNITED STATES,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,Research Scientist,340000,USD,340000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,Research Scientist,180000,USD,180000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,Machine Learning Engineer,324000,USD,324000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,Machine Learning Engineer,159000,USD,159000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2024,Mid-level,Full-time,Data Analyst,95000,USD,95000.0,UNITED STATES,In-person,United States,M,Data Analysis
2024,Mid-level,Full-time,Data Analyst,65000,USD,65000.0,UNITED STATES,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Data Analyst,120000,USD,120000.0,UNITED STATES,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Data Analyst,110000,USD,110000.0,UNITED STATES,In-person,United States,M,Data Analysis
2024,Entry-level,Full-time,Data Analyst,90000,USD,90000.0,UNITED STATES,In-person,United States,M,Data Analysis
2024,Entry-level,Full-time,Data Analyst,70000,USD,70000.0,UNITED STATES,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Data Scientist,175000,USD,175000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,105000,USD,105000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,166000,USD,166000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,73100,USD,73100.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Analytics Engineer,221500,USD,221500.0,UNITED STATES,In-person,United States,M,Leadership and Management
2024,Mid-level,Full-time,Analytics Engineer,153000,USD,153000.0,UNITED STATES,In-person,United States,M,Leadership and Management
2024,Senior,Full-time,Machine Learning Engineer,345400,USD,345400.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,Machine Learning Engineer,223700,USD,223700.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,Research Scientist,180000,USD,180000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,Data Engineer,313000,USD,313000.0,UNITED STATES,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,135000,USD,135000.0,UNITED STATES,Remote,United States,M,Data Engineering
2024,Entry-level,Full-time,Data Analyst,77000,USD,77000.0,UNITED STATES,Remote,United States,M,Data Analysis
2024,Entry-level,Full-time,Data Analyst,66000,USD,66000.0,UNITED STATES,Remote,United States,M,Data Analysis
2024,Senior,Full-time,Machine Learning Engineer,315000,USD,315000.0,UNITED STATES,Remote,United States,M,Machine Learning and AI
2024,Senior,Full-time,Machine Learning Engineer,250000,USD,250000.0,UNITED STATES,Remote,United States,M,Machine Learning and AI
2024,Senior,Full-time,Machine Learning Engineer,190000,USD,190000.0,UNITED STATES,Remote,United States,M,Machine Learning and AI
2024,Senior,Full-time,Machine Learning Engineer,105301,USD,105301.0,UNITED STATES,Remote,United States,M,Machine Learning and AI
2024,Senior,Full-time,Machine Learning Engineer,309000,USD,309000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,Machine Learning Engineer,142000,USD,142000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,Data Analyst,207300,USD,207300.0,UNITED STATES,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Data Analyst,165900,USD,165900.0,UNITED STATES,In-person,United States,M,Data Analysis
2024,Mid-level,Full-time,Analytics Engineer,115000,USD,115000.0,UNITED STATES,In-person,United States,M,Leadership and Management
2024,Mid-level,Full-time,Analytics Engineer,100000,USD,100000.0,UNITED STATES,In-person,United States,M,Leadership and Management
2024,Mid-level,Full-time,Data Engineer,220000,USD,220000.0,UNITED STATES,Remote,United States,M,Data Engineering
